13/4/1985- ||special articles||4374280||On Some Aspects of the Strategy of Growth in India||This paper identifies four major components of the strategy of growth that is taking shape in India under the new regime: (a) district-wise industrialisation; (b) modernisation and technological advancement that is prone to the Ricardo effect; (c) recourse to import as a device for instilling a competitive spirit; and (d) regeneration and optimal use of land resources. It argues the case for a State Public Sector to initiate small and medium scale industries. It suggests the criterion of 'forward-biased labour-intensity' to counter the Ricardo effect. It pleads for removal of barriers to the growth of small-scale entrepreneurs. Some 60 million hectares of land, equivalent to one-fifth of the total territory, or two-fifths of the net cropped area, is under pastures, culturable waste, fallow, and the like. Bulk of this land can be developed, within the limits of available technology, into farms or forests. Part of it may be mobilised to settle landless labourers. This paper gives a simple computable criterion for land allocation, under conditions of external economies of forests or similar ecological factors.||Ranjit Sau
26/1/1985- ||business||4373995||Viscose Fibre: Import Fiddles||-------------------------------------||
19/1/1985- ||------||4373969||Steps towards Democracy||-------------------------------------||
01/6/1985- ||special articles||4374472||The Bhopal Tragedy: A Middle Word||The Bhopal tragedy, with few parallels in human history, was totally avoidable. It has pointed out serious weaknesses in policies and their execution. It has also brought to the fore the ugly truth as to how little premium we place on human life-specially of those who do not belong to the privileged class. The last word on the Bhopal tragedy has not been written, nor will it be written for long. The epilogue might be longer than the drama. It is incredible that with our infrastructure, we still do not have a complete list of all those who died as a result of the Bhopal tragedy. The estimates vary from less than 1,500 (the official figures) to 30,000 (unofficial figures). What is particularly tragic is the lack of information from those who have it, or should have had it. One would have like to see an objectively written, comprehensive, reliable and authentic white paper on the tragedy. It is not the lack of expertise but the lack of a culture of concern, of thoroughness, of efficiency, all round, which generates such tragedies-and then sustains them, instead of ameliorating them, through time. The blame does not lie entirely with anyone in particular, but with the system that sustains instead of closing the schism between the privileged and the unprivileged that has been, and continues to be, the bane of our society.||Pushpa M. Bhargava
02/3/1985- ||from our correspondents||4374127||Teaching the Landless a Lesson||-------------------------------------||Umesh Sinha
19/1/1985- ||business||4373971||Textile Sickness: Diagnosis Not the Problem||-------------------------------------||
20/4/1985- ||from our correspondents||4374303||Twentyfive Years of Calcutta Corporation Workers' Struggles||-------------------------------------||Biren Roy
14/9/1985- ||------||4374807||Kerala's Shame||-------------------------------------||
02/3/1985- ||civil liberties||4374125||The State as Law-Breaker||-------------------------------------||A. G. Noorani
01/6/1985- ||from our correspondents||4374466||Whither Indian Aeronautics?||-------------------------------------||Swaraj Bansal
02/11/1985- ||official paper||4374999||New Wine without a Bottle||-------------------------------------||Jayati Ghosh
01/6/1985- ||from our correspondents||4374465||Quality over Access: Responding to the Demand of the Elite||-------------------------------------||Krishna Kumar
30/3/1985- ||from our correspondents||4374218||Plantation Labour in North-East India||-------------------------------------||Sharit Bhowmik
09/3/1985- ||------||4374140||Assembly Elections||-------------------------------------||
06/7/1985- ||------||4374549||The Other Terrorism||-------------------------------------||
30/11/1985- ||------||4375039||Obscuring the Central Issue||-------------------------------------||
18/5/1985- ||from our correspondents||4374416||Failure of Western Economic Summit||-------------------------------------||Siri
23/2/1985- ||review of management, february 1985||4374106||Corporate Board and Performance||This article is intended to ascertain the relationship between directorial turnover and performance of a company. It is hpyothesised that a company with too high or too low a turnover in the board of directors is not likely to be as high a performer as a company with a board having moderate ranges of turnover. It is felt that the lower stability does not permit continuity of policies which, in turn, affects organisational functioning. At the same time, it is also felt that too sticky boards are likely to become stale developing patterned ways of decision-making to arrive at habitual consensus wherein difference of opinion is not a virtue and the board remains insulated from new knowledge and ideas. Our effort in this article will be to measure the changes in the boards of directors of non-government public limited companies engaged in manufacturing and belonging to different categories of entrepreneurs and link the performance of their companies with these changes. The results of this study will reflect upon behaviours of various categories of entrepreneurs and provide lessons to potential entrepreneurs.||R. A. Sharma
02/3/1985- ||special articles||4374136||Transnational Corporations and Services: The Final Frontier||Services already account for almost two-thirds of world GDP and have also become prominent in golbal markets. The main beneficiaries of the international services trade have been a few developed market economies and a small number of large TNCs. The latter are the driving force behind this internationalisation, contributing to an accelerated liquidation of medium and small-scale firms that traditionally dominated the field. No less rapid have been the disintegration of barriers between individual service sectors and the rise of transnational service conglomerates and transnational integral conglomerates. When the TNCs attained dominance, which happened at different times and in varying degrees of intensity in different sectors, it was US and Japanese corporations that were in the lead. TNCs from these two countries exercise a far more pervasive control over services in the world market than they do over agriculture, mining and manufacturing. TNCs are at present impelling the service factor forward at a faster pace than any other sector. The expansion of services has also been accompanied by a serious decline in corporate accountability, due to service companies' access to tax-havens, flags of convenience, bank secrecy laws and a large array of legal and illegal arrangements. [This paper is being published in two parts. The first part appeared last week.]||Frederick F. Clairmonte,John H. Cavanagh
